,img_id_A,img_id_B,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1151,1446a,1446b,1,1,1,1,3,2,2,1,2,2,1,1,1,1,2,2,0,2,2
1152,0379c,1362c,0,2,1,1,2,2,2,0,3,2,3,0,1,0,2,2,0,2,2
1153,1472c,0575c,0,2,0,1,3,2,2,1,1,2,2,1,1,1,2,3,0,0,2
1154,1394a,1394c,1,2,1,1,3,2,2,1,1,1,3,2,1,0,2,2,3,2,1
1155,0488b,0488c,1,2,0,0,0,2,1,0,0,2,1,4,0,1,2,2,0,4,2
1156,1191b,1191c,1,3,4,0,1,2,1,0,3,2,3,4,1,3,2,3,3,4,2
1157,1296c,0445c,0,1,1,1,3,0,2,1,0,2,2,4,1,3,0,2,0,4,2
1158,1134a,1134c,1,2,0,1,3,2,2,1,0,2,2,1,1,0,2,2,3,4,2
1159,1364b,1364a,1,3,1,1,3,2,2,1,1,2,2,1,1,2,0,2,0,3,2
1160,1180c,1496c,0,2,4,1,0,2,3,0,3,2,2,1,1,1,0,2,2,2,1
1161,0549b,0549c,1,0,1,0,2,2,3,3,4,2,3,1,1,3,3,3,3,4,2
1162,1252a,1252c,1,3,1,1,3,2,3,0,3,2,1,2,1,0,2,2,1,1,1
1163,1378b,1378c,1,3,1,1,3,2,2,1,3,2,1,1,1,3,2,1,0,2,2
1164,0550c,1099a,0,2,0,1,1,2,2,0,4,2,2,1,1,3,0,2,2,3,2
1165,1091b,1091c,1,1,1,1,0,2,2,2,1,1,2,4,0,2,2,2,0,2,2
1166,1259a,1259c,1,1,4,0,0,2,3,1,3,2,0,1,1,0,0,2,2,1,1
1167,0366a,1465b,0,2,4,1,3,2,2,0,3,2,0,1,1,1,2,1,1,2,2
1168,0507a,1064c,0,1,1,1,3,0,2,1,2,1,1,4,1,1,0,2,2,1,1
1169,1164c,1164b,1,3,1,1,3,2,3,0,2,2,2,1,1,2,1,2,1,1,2
1170,0411c,0411b,1,2,1,1,3,2,1,0,4,2,1,2,1,1,2,2,0,1,2
1171,1562b,1416c,0,1,2,1,0,0,2,0,2,2,1,4,1,3,2,3,1,4,2
1172,1268a,1562b,0,2,1,1,0,0,2,0,4,2,1,2,1,0,0,2,0,2,2
1173,0555c,0555a,1,3,0,1,1,2,2,0,4,2,1,4,0,2,0,2,3,4,1
1174,1174a,1174b,1,1,1,1,1,2,3,0,4,2,2,0,1,3,3,2,1,4,2
1175,0355a,1555b,0,3,2,1,3,2,3,0,3,2,2,2,1,1,2,3,0,3,2
1176,1545a,1267b,0,0,1,1,0,2,2,1,2,2,2,2,1,2,2,2,0,1,2
1177,1360b,1257b,0,2,0,1,0,2,2,0,2,2,3,4,1,0,2,2,0,3,2
1178,0336a,1499b,0,1,2,1,3,2,2,1,3,2,2,1,1,2,2,2,3,4,2
1179,1463a,1460b,0,2,1,1,0,2,2,1,1,1,2,2,1,3,2,2,1,3,2
1180,0550b,1521b,0,3,0,1,0,2,2,0,4,2,3,1,1,3,0,2,3,3,2
1181,0538a,0538b,1,2,1,0,3,2,2,1,4,2,1,1,1,3,2,1,2,1,2
1182,1365c,1365a,1,2,2,1,1,2,2,1,2,2,3,4,1,3,2,1,0,3,2
1183,1119a,1119b,1,1,1,1,0,0,2,0,1,2,1,1,1,3,2,3,0,1,2
1184,1554a,1554c,1,2,1,1,2,2,1,0,1,2,3,0,1,3,2,2,1,1,2
1185,0337a,0337b,1,2,1,1,3,2,2,3,2,1,3,4,1,3,2,2,3,4,2
1186,1373a,1273a,0,3,4,1,3,2,2,2,1,2,1,2,1,0,0,2,1,0,2
1187,1409b,1409c,1,1,1,1,3,2,3,3,1,2,0,2,1,0,0,2,1,2,1
1188,1152a,1152c,1,3,4,0,2,2,1,0,2,2,0,0,1,1,2,1,1,1,1
1189,1383b,1383c,1,3,2,1,3,0,2,1,2,1,1,1,1,1,0,2,2,2,1
1190,1123a,0941c,0,2,1,2,1,0,1,1,2,1,1,0,0,4,2,3,1,3,2
1191,0587a,1165c,0,1,1,1,2,2,2,2,0,2,3,0,2,4,0,2,3,2,2
1192,1486a,1486b,1,1,0,1,0,2,2,0,1,2,2,0,1,0,2,3,1,4,2
1193,1551a,1551b,1,0,1,1,0,2,2,3,3,2,1,1,1,0,2,1,1,1,1
1194,1394c,1394b,1,3,2,1,0,2,2,3,2,1,3,1,0,1,2,1,1,3,2
1195,1549c,0525c,0,0,2,1,3,2,2,1,4,2,1,1,1,2,2,1,2,1,1
1196,1352b,1352a,1,2,1,1,3,2,2,2,1,2,2,2,1,1,2,2,1,4,2
1197,1461b,1461a,1,2,2,1,0,2,1,0,0,2,1,0,1,1,2,0,0,1,2
1198,0307b,0307c,1,3,0,1,0,2,2,1,2,2,1,1,1,1,2,2,2,3,2
1199,1409a,0453c,0,3,4,1,3,0,2,0,4,2,1,1,1,2,0,1,1,2,1
1200,1230c,1230b,1,2,4,1,3,2,2,0,2,2,1,1,0,3,2,2,1,3,2
1201,0458a,0458b,1,2,1,1,0,2,2,1,0,2,3,2,1,3,2,2,1,3,2
1202,0348c,1409c,0,3,1,0,2,2,2,3,3,2,0,2,1,0,0,2,1,2,1
1203,1350a,1405c,0,3,1,1,0,2,3,1,2,1,2,3,1,0,2,2,0,1,2
1204,1406a,1406b,1,1,2,2,4,2,2,0,2,2,1,0,0,1,0,2,2,2,2
1205,1261b,1375a,0,3,4,1,0,2,2,0,2,2,1,0,1,1,2,2,0,3,2
1206,0927a,0927c,1,1,0,1,0,0,2,0,2,1,2,1,0,2,2,1,0,1,2
1207,0596a,1123b,0,2,0,1,3,2,2,1,3,2,0,2,1,0,2,2,1,1,2
1208,0334c,1409b,0,1,4,1,3,0,2,0,0,2,1,1,1,3,2,3,3,1,2
1209,1531b,1335c,0,2,1,1,3,2,1,1,3,2,2,1,1,3,2,2,2,1,1
1210,0302c,1165c,0,3,1,0,2,2,3,0,3,2,3,0,2,4,0,2,3,2,2
1211,0469a,0469c,1,2,3,1,1,2,2,3,4,2,2,0,1,1,0,2,3,0,1
1212,0381b,1091b,0,3,1,1,0,2,3,0,4,2,1,1,1,0,2,2,2,1,1
1213,0927b,0927c,1,1,4,1,1,2,3,1,1,2,2,1,0,2,2,1,0,1,2
1214,0457c,0457b,1,0,2,1,0,0,2,0,3,2,1,4,0,1,0,2,0,1,1
1215,0405c,0375c,0,1,0,1,1,2,2,1,2,1,2,4,1,4,2,2,2,1,1
1216,0334a,0334b,1,2,0,1,0,2,3,0,0,2,2,0,1,0,2,2,3,1,2
1217,1451a,1451b,1,1,4,1,3,2,2,0,4,2,3,1,1,3,2,3,3,3,2
1218,1294b,1294c,1,1,1,1,0,2,0,0,3,2,3,0,1,3,2,3,1,0,2
1219,0555b,0521a,0,1,1,1,0,1,2,0,2,2,2,1,1,1,2,1,3,0,2
1220,1302b,1302c,1,3,1,1,0,2,2,0,2,2,2,1,1,3,2,2,0,3,2
1221,1391c,1391a,1,2,1,1,0,2,2,1,1,2,3,4,1,3,2,3,0,3,2
1222,0405c,0323b,0,1,0,1,1,2,2,1,2,1,3,0,0,1,0,3,1,1,1
1223,1221a,1221c,1,3,4,1,0,2,2,2,1,2,2,1,1,0,2,0,0,3,2
1224,1375b,1375a,1,1,4,1,3,2,2,0,3,2,1,0,1,1,2,2,0,3,2
1225,1307a,1307b,1,1,1,1,3,2,2,0,1,1,3,4,1,0,2,3,1,1,2
1226,1431a,1361a,0,3,1,1,3,2,1,3,0,2,1,4,1,0,0,2,3,3,2
1227,1137a,1137c,1,1,1,1,0,2,1,0,1,2,2,2,1,3,2,2,0,3,2
1228,1227a,1510a,0,1,1,1,3,2,1,0,1,2,1,1,1,0,2,1,0,3,2
1229,1406b,1406c,1,1,0,0,1,0,2,2,2,2,1,0,1,4,0,2,3,2,2
1230,1443c,1091a,0,0,1,1,1,2,1,1,2,1,3,1,2,4,2,2,3,4,2
1231,0535a,0448b,0,2,4,1,1,2,2,2,1,1,2,2,1,0,0,2,3,2,1
1232,1335b,1335c,1,2,2,1,0,2,2,3,2,2,2,1,1,3,2,2,2,1,1
1233,1546b,1546c,1,3,1,1,0,0,3,0,3,2,3,0,1,0,2,1,1,3,2
1234,1451c,0440c,0,0,0,1,0,2,2,0,0,2,3,4,1,0,2,1,0,4,2
1235,1391b,1487c,0,3,4,1,0,2,2,1,4,2,3,1,1,3,0,1,0,0,1
1236,0381a,0381c,1,1,0,1,3,2,2,0,3,2,1,4,1,3,2,3,0,2,2
1237,1429b,1429a,1,2,1,1,0,0,2,0,1,1,1,2,1,2,2,2,1,0,1
1238,0450c,0469b,0,1,1,0,0,0,1,0,1,1,3,2,1,2,0,2,1,1,1
1239,0496a,0383a,0,3,4,1,0,2,3,1,2,2,0,1,0,2,2,1,1,4,2
1240,1422a,0387a,0,3,4,0,3,0,2,1,3,2,0,1,0,2,0,1,2,2,2
1241,0374c,0374a,1,2,1,1,3,2,2,3,0,2,2,2,0,0,2,1,3,3,2
1242,1272a,0866c,0,1,1,1,2,2,1,2,0,1,3,0,1,0,0,2,2,2,1
1243,1516a,1173c,0,2,0,1,0,2,2,1,1,2,1,2,1,3,0,2,0,2,2
1244,1267c,1366c,0,1,0,1,0,2,2,0,1,1,0,1,1,0,2,2,1,1,1
1245,0333b,0587a,0,2,1,1,0,2,3,1,1,2,1,1,1,2,2,2,2,0,2
1246,0340a,0340b,1,3,0,1,0,2,3,1,2,2,1,4,1,1,2,1,0,3,2
1247,0434b,0434c,1,1,4,1,0,2,2,0,0,2,0,1,0,2,2,3,0,3,2
1248,1229c,1377a,0,2,1,0,0,2,2,1,2,2,2,2,1,3,0,3,0,2,2
1249,1039c,1286a,0,2,4,1,0,2,2,3,1,2,1,2,1,3,2,1,1,3,2
1250,0440c,0440a,1,3,4,1,0,2,1,0,4,2,2,0,0,2,2,2,0,4,2
1251,0390c,0390a,1,2,0,1,0,1,2,1,3,2,0,0,1,0,1,2,1,2,2
1252,0469b,0469c,1,3,2,1,2,0,2,1,1,1,2,0,1,1,0,2,3,0,1
1253,0350b,0350c,1,2,1,1,3,2,1,1,4,2,2,0,1,0,1,1,0,2,2
1254,0431c,0434c,0,2,0,1,0,2,2,2,3,2,0,1,0,2,2,3,0,3,2
1255,0429b,0457c,0,1,1,1,3,2,3,1,4,2,0,2,1,0,0,2,0,3,2
1256,1446a,1446c,1,1,1,1,3,2,2,1,2,2,3,1,1,3,2,2,0,3,2
1257,1229c,1350a,0,2,1,0,0,2,2,1,2,2,3,1,1,0,2,3,1,2,1
1258,1153b,0456b,0,0,4,1,3,2,2,1,2,2,0,1,1,1,2,2,0,1,1
1259,1547a,1547c,1,2,4,1,1,2,1,0,2,2,2,0,1,3,2,3,0,0,2
1260,0539b,0539c,1,3,1,1,0,0,2,0,2,2,2,1,1,0,2,2,3,0,2
1261,1495a,1495b,1,2,1,0,3,2,1,0,3,2,1,1,1,2,2,1,1,0,2
1262,0471c,0358b,0,0,0,1,3,2,1,1,2,1,0,2,1,0,1,2,1,2,2
1263,1302a,1237b,0,2,1,1,3,2,2,0,0,2,3,0,1,1,2,2,0,0,2
1264,1475b,1358a,0,3,1,0,3,2,2,0,3,2,2,1,1,1,1,2,0,4,2
1265,0375a,0896c,0,3,0,1,3,2,2,0,4,2,1,1,1,0,2,3,1,4,2
1266,1155a,0434c,0,1,1,0,2,2,1,1,0,2,0,1,0,2,2,3,0,3,2
1267,1540c,0859a,0,1,2,1,0,2,2,1,0,1,2,0,1,3,2,0,0,3,2
1268,1267a,1267b,1,2,1,1,0,2,2,2,2,1,2,2,1,2,2,2,0,1,2
1269,0327b,0434c,0,0,1,1,1,1,2,0,3,2,0,1,0,2,2,3,0,3,2
1270,1144b,1329b,0,1,2,1,0,2,2,1,2,2,1,1,1,3,2,2,3,0,2
1271,1475a,1534a,0,1,1,0,0,2,2,1,2,2,2,1,1,1,2,3,1,3,2
1272,1165b,1165c,1,0,1,1,2,2,2,1,2,2,3,0,2,4,0,2,3,2,2
1273,1087a,1348c,0,1,2,1,1,2,1,0,2,1,1,3,1,1,2,2,2,0,1
1274,0600a,0600b,1,2,1,1,0,2,1,0,3,2,0,1,1,3,2,2,0,1,2
1275,1371c,0576b,0,2,1,1,0,2,3,2,3,2,1,1,1,3,0,2,3,0,2
1276,0405c,0564c,0,1,0,1,1,2,2,1,2,1,0,1,1,1,1,1,0,3,2
1277,0333b,0333a,1,2,1,1,0,2,3,1,1,2,2,1,1,3,2,1,2,0,1
1278,0564a,0564b,1,2,1,1,0,2,3,3,2,1,2,2,1,2,0,2,1,1,1
1279,1520a,1520c,1,3,2,1,3,2,2,0,2,2,2,1,1,3,1,2,0,1,2
1280,1521a,1521c,1,2,2,1,0,2,2,1,1,2,0,1,1,2,2,2,1,0,2
1281,1350a,1350c,1,3,1,1,0,2,3,1,2,1,1,4,1,3,0,1,2,1,1
1282,1394c,1340c,0,3,2,1,0,2,2,3,2,1,1,0,0,0,2,1,1,2,2
1283,1429a,1308c,0,1,2,1,2,2,2,1,0,1,0,1,2,4,2,2,0,3,2
1284,1237a,1237b,1,2,1,0,1,2,2,0,1,2,3,0,1,1,2,2,0,0,2
1285,0432a,0432c,1,3,0,1,3,2,2,1,2,2,3,1,1,0,2,2,2,0,2
1286,1181a,1501c,0,1,0,1,0,2,1,0,2,2,0,1,1,0,0,2,1,2,1
1287,1320a,1320b,1,1,1,1,3,2,1,0,3,2,3,1,1,0,2,1,0,0,2
1288,0372a,0372b,1,1,1,1,3,2,1,0,1,1,1,1,1,3,1,2,1,2,2
1289,1091b,1217b,0,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,1,2,1
1290,1443c,1484c,0,0,1,1,1,2,1,1,2,1,1,1,1,0,0,1,2,2,1
1291,1140c,0347a,0,2,4,1,2,2,1,0,1,2,2,4,1,3,0,3,1,4,1
1292,1447b,1447c,1,1,4,1,0,2,2,2,1,1,1,1,0,1,2,2,2,2,2
1293,1490b,1562b,0,1,0,1,3,2,1,0,2,2,1,2,1,0,0,2,0,2,2
1294,1123c,1123a,1,3,4,1,3,2,2,1,4,2,2,1,2,1,0,1,1,2,1
1295,0483a,0483b,1,2,2,1,3,2,2,0,1,1,1,1,1,0,0,3,1,2,1
1296,1286a,1286c,1,1,2,1,3,2,1,1,3,2,2,1,1,1,2,1,3,3,2
1297,1289b,1289c,1,1,4,1,3,2,2,0,2,2,1,1,1,3,2,2,1,4,2
1298,0372b,1087a,0,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1,0,2,1
1299,1358b,1358c,1,3,4,0,1,2,2,0,1,2,3,4,1,1,2,3,1,1,2
1300,0570c,1405b,0,3,4,1,1,2,2,0,1,2,1,1,1,0,0,2,1,1,1
1301,0537c,0521c,0,2,2,1,3,2,2,2,0,1,3,1,2,1,0,2,1,3,2
1302,1549c,0517a,0,0,2,1,3,2,2,1,4,2,3,0,1,0,2,0,1,1,2
1303,1482a,1350a,0,2,4,1,3,2,2,3,1,2,3,1,1,0,2,3,1,2,1
1304,1267a,0429b,0,2,1,1,0,2,2,2,2,1,1,1,1,3,2,3,1,4,2
1305,0373b,1533a,0,2,1,1,1,2,1,0,0,1,3,3,0,3,2,2,0,3,2
1306,0334a,1547a,0,2,0,1,0,2,3,0,0,2,2,4,1,1,2,1,0,2,2
1307,1286a,1286b,1,1,2,1,3,2,1,1,3,2,3,4,1,0,2,3,0,4,2
1308,0457a,0457b,1,2,3,1,3,2,2,0,1,2,1,4,0,1,0,2,0,1,1
1309,0458a,1547c,0,2,1,1,0,2,2,1,0,2,2,0,1,3,2,3,0,0,2
1310,0544a,0464a,0,0,1,1,0,2,2,0,1,1,1,0,1,3,2,3,1,0,2
1311,0445a,0475a,0,2,2,1,0,0,2,0,3,2,0,1,1,2,2,2,1,4,2
1312,0518b,0518c,1,1,1,1,0,0,1,1,2,1,3,4,1,1,2,3,0,4,2
1313,0475a,0390c,0,0,1,1,2,2,2,1,4,2,2,0,1,0,1,2,1,3,2
1314,0575c,0313c,0,2,1,1,1,2,3,0,0,2,0,1,1,3,2,2,1,1,1
1315,1229b,1119a,0,1,1,1,3,2,2,0,2,2,1,1,1,0,0,2,0,1,2
1316,1510b,1510a,1,1,1,1,0,2,2,1,0,2,1,1,1,0,2,1,0,3,2
1317,1495b,1495c,1,1,1,1,2,2,1,1,0,2,1,1,1,0,0,2,1,2,1
1318,1520c,0521b,0,2,1,1,3,1,2,0,1,2,1,1,1,0,1,1,0,0,2
1319,1152c,0489a,0,0,0,1,1,2,1,1,1,1,1,4,2,0,2,3,1,2,2
1320,1180a,1393a,0,2,1,1,2,2,2,1,1,2,2,4,1,0,2,2,0,4,2
1321,1176b,1176a,1,1,4,1,1,2,2,0,2,2,2,0,2,4,2,2,1,3,2
1322,1440c,1440b,1,2,4,1,1,2,3,0,2,2,0,4,0,2,0,2,0,4,1
1323,0477a,1365c,0,2,1,1,1,2,1,0,0,2,2,2,1,1,2,2,1,2,2
1324,1334c,0924b,0,3,4,1,3,2,3,1,2,2,1,0,1,3,0,2,1,0,1
1325,1149a,1149c,1,1,1,1,0,2,3,1,1,2,1,1,1,3,2,1,3,3,2
1326,0492b,0492c,1,2,0,1,0,2,1,1,3,2,2,0,1,1,2,1,0,1,2
1327,0597b,0327a,0,2,4,1,3,2,3,0,3,2,3,1,1,1,2,0,0,4,2
1328,1366c,1488b,0,0,1,1,0,2,2,1,1,1,2,2,1,0,0,2,1,1,1
1329,1036b,1036c,1,2,2,0,2,2,2,0,0,2,1,4,1,0,0,2,2,0,2
1330,0969b,0330a,0,2,0,1,1,2,1,1,2,1,1,0,1,1,2,2,2,1,1
1331,1282b,1282c,1,2,2,1,3,2,2,0,2,2,1,1,2,3,2,2,1,2,2
1332,1547a,0319c,0,2,4,1,1,2,1,0,2,2,2,0,0,0,2,2,0,2,2
1333,1492a,1329c,0,1,1,1,3,2,1,0,0,2,0,1,1,0,2,2,3,0,2
1334,1447a,1471c,0,2,1,1,3,2,1,1,0,2,1,1,1,0,0,1,1,1,2
1335,0923a,0516a,0,2,1,1,1,1,2,0,2,2,2,0,1,0,0,3,0,3,2
1336,0536a,0536b,1,2,1,1,0,2,3,0,4,2,1,0,1,2,2,2,0,3,2
1337,1510a,1545b,0,1,1,1,0,2,1,0,3,2,2,1,1,0,0,2,0,1,2
1338,1567c,1567b,1,2,4,1,4,2,2,0,2,2,3,1,0,2,2,2,0,0,2
1339,1123b,0507b,0,0,2,1,0,2,2,1,1,2,0,1,1,3,2,1,1,4,2
1340,0421a,0448b,0,3,2,1,3,2,3,3,3,2,2,2,1,0,0,2,3,2,1
1341,0496c,0496a,1,3,4,1,3,2,2,0,1,2,3,4,1,0,2,3,1,2,2
1342,1471b,0464a,0,1,0,1,0,2,2,0,4,2,1,0,1,3,2,3,1,0,2
1343,1254c,1254a,1,1,1,1,0,2,2,1,1,2,1,1,1,1,2,1,3,3,2
1344,1198a,1198b,1,3,0,2,4,2,2,0,4,2,1,0,1,3,2,0,2,2,1
1345,1253c,0311a,0,2,0,0,2,2,2,0,0,2,1,2,1,1,2,1,3,3,2
1346,1520a,1546b,0,3,2,1,3,2,2,0,2,2,3,1,1,0,0,3,0,3,2
1347,0544a,1421a,0,0,1,1,0,2,2,0,1,1,1,0,1,0,2,2,3,3,2
1348,0600a,1471c,0,2,1,1,0,2,1,0,3,2,1,1,1,0,0,1,1,1,2
1349,1377c,0892c,0,2,1,0,2,2,3,0,3,2,3,2,0,2,2,2,1,0,2
1350,1328a,1328b,1,3,1,1,2,2,3,0,0,2,1,2,1,0,2,2,3,2,2
1351,1252a,1252b,1,3,1,1,3,2,3,0,3,2,2,2,1,3,2,2,1,1,2
1352,1441a,1441b,1,1,1,1,1,2,2,2,1,2,2,0,1,0,0,2,0,2,2
1353,1234b,0358b,0,3,0,1,1,2,3,0,4,2,0,2,1,0,1,2,1,2,2
1354,1273a,0405b,0,1,2,1,0,0,2,1,0,2,1,0,1,4,0,2,0,1,2
1355,1303a,0370a,0,3,4,1,0,0,2,0,4,2,3,0,1,0,1,3,1,1,2
1356,0350b,0496e,0,2,1,1,3,2,1,1,4,2,2,1,0,1,2,3,0,2,2
1357,1329a,0304a,0,1,1,1,3,2,1,1,3,2,2,1,1,1,2,0,1,2,2
1358,0521a,0521c,1,2,1,1,1,2,1,3,0,2,3,1,2,1,0,2,1,3,2
1359,0414a,0429b,0,3,2,1,0,2,2,0,2,2,1,1,1,3,2,3,1,4,2
1360,1475b,1475c,1,3,1,0,3,2,2,0,3,2,3,1,1,3,0,1,3,4,2
1361,1268a,1268b,1,2,1,1,0,0,2,0,4,2,1,1,1,0,2,2,1,3,1
1362,1506a,0473b,0,2,1,0,3,0,2,1,0,2,1,4,1,1,0,3,0,3,2
1363,1492a,1413b,0,1,1,1,3,2,1,0,0,2,0,1,1,0,2,1,0,2,2
1364,1180a,0449c,0,2,1,1,2,2,2,1,1,2,1,0,1,3,2,3,0,0,2
1365,1363b,1363a,1,0,1,1,1,0,2,0,2,1,0,0,1,1,2,3,2,3,2
1366,1329a,1329c,1,1,1,1,3,2,1,1,3,2,0,1,1,0,2,2,3,0,2
1367,1547a,1547b,1,2,4,1,1,2,1,0,2,2,2,0,1,1,2,1,0,2,2
1368,1458a,1458b,1,0,1,1,3,2,2,1,1,2,1,1,1,0,2,2,1,2,1
1369,1408c,1408a,1,0,1,1,0,0,2,0,2,1,3,1,0,3,2,1,0,3,2
1370,0349a,0412b,0,3,1,1,1,2,1,0,1,2,3,4,1,3,2,2,3,0,2
1371,1129a,1554b,0,3,1,1,0,2,2,3,1,2,2,1,1,1,2,2,1,1,1
1372,0507a,0507c,1,1,1,1,3,0,2,1,2,1,3,4,1,1,2,1,0,1,2
1373,0536b,1325b,0,1,0,1,2,2,2,0,3,2,0,1,1,1,2,2,1,2,1
1374,1493a,0368c,0,2,1,1,0,1,2,0,3,2,3,1,0,2,2,3,2,2,2
1375,0401b,0401c,1,2,0,2,3,2,3,3,2,2,1,3,1,3,0,3,0,4,2
1376,1268b,1268c,1,1,1,1,0,2,2,1,3,1,2,1,1,3,2,3,0,4,2
1377,0314c,0421a,0,1,1,1,3,2,0,0,0,2,3,2,1,3,2,3,3,3,2
1378,1329b,1254b,0,1,1,1,3,2,2,3,0,2,2,1,0,2,2,2,1,3,2
1379,1377b,1377c,1,0,1,1,0,1,2,1,0,2,2,1,0,2,2,3,0,3,2
1380,1366b,1366c,1,2,2,1,3,2,2,1,2,2,0,1,1,0,2,2,1,1,1
1381,1144b,1144c,1,1,2,1,0,2,2,1,2,2,1,1,1,2,2,1,0,0,2
1382,1303c,1303b,1,3,4,1,0,2,2,0,4,2,3,1,0,2,2,2,0,3,2
1383,1234a,1234b,1,3,4,1,3,2,2,0,3,2,3,0,1,1,2,3,0,4,2
1384,1155a,1155c,1,1,1,0,2,2,1,1,0,2,1,0,1,0,2,0,0,3,2
1385,1382b,1382a,1,2,1,1,0,0,2,0,0,2,2,0,1,0,2,2,1,3,2
1386,0592b,1286a,0,1,2,1,1,2,2,0,2,2,1,2,1,3,2,1,1,3,2
1387,1476a,1476c,1,1,1,1,0,2,1,0,1,1,1,2,1,3,0,2,1,1,1
1388,1446b,1446c,1,1,1,1,1,2,2,0,2,2,3,1,1,3,2,2,0,3,2
1389,1254a,1254b,1,1,1,1,1,2,1,3,3,2,2,1,0,2,2,2,1,3,2
1390,1461b,0522b,0,2,2,1,0,2,1,0,0,2,2,1,0,2,2,2,0,4,2
1391,1377c,0315a,0,2,1,0,2,2,3,0,3,2,2,4,0,2,2,3,0,3,2
1392,0331a,1319c,0,3,1,0,0,2,2,3,2,2,1,0,1,0,2,0,1,4,2
1393,0593a,0372b,0,3,1,1,0,2,2,3,0,2,1,1,1,3,1,2,1,2,2
1394,0441b,1191c,0,2,2,1,0,0,2,3,2,2,3,4,1,3,2,3,3,4,2
1395,1307b,1447b,0,3,4,1,0,2,3,1,1,2,1,4,1,0,2,2,2,1,1
1396,1368b,1368c,1,3,1,1,1,2,2,3,4,2,2,1,1,3,0,1,2,0,1
1397,1471b,0927c,0,1,0,1,0,2,2,0,4,2,2,1,0,2,2,1,0,1,2
1398,1451b,1549c,0,3,1,1,3,2,3,3,3,2,0,2,1,3,2,2,1,4,2
1399,1248a,1248b,1,2,1,1,3,2,2,1,4,2,3,1,1,1,2,2,0,0,2
1400,0517b,0517c,1,3,0,1,3,0,1,0,3,2,1,1,1,3,0,2,3,2,1
1401,1343a,0413a,0,2,0,1,0,2,1,0,0,2,1,1,1,1,2,3,0,1,1
1402,0413a,0413b,1,1,1,1,1,2,3,0,1,1,1,1,1,3,0,1,2,2,1
1403,0357c,1312a,0,0,2,1,1,0,2,0,1,1,1,2,0,2,0,2,1,2,1
1404,1455a,1498a,0,3,1,1,0,2,2,1,2,2,0,1,1,1,2,2,1,2,2
1405,1497c,1140b,0,2,0,1,3,2,2,3,4,2,0,0,1,3,0,1,1,2,1
1406,1121a,0456b,0,2,1,1,3,2,2,0,1,2,0,1,1,1,2,2,0,1,1
1407,0315b,0315a,1,2,1,0,2,2,1,1,3,2,2,4,0,2,2,3,0,3,2
1408,0592c,1222a,0,1,2,1,1,2,3,0,3,2,2,1,0,2,2,1,0,3,2
1409,0584a,0584c,1,1,1,1,1,2,2,0,0,2,0,1,1,0,2,2,0,1,2
1410,1229b,1229c,1,1,1,1,3,2,2,0,2,2,2,1,0,0,2,2,1,2,2
1411,0575c,1540c,0,2,1,1,1,2,3,0,0,2,1,2,1,0,2,2,1,0,1
1412,1201b,0859a,0,2,0,1,0,2,3,0,4,2,2,0,1,3,2,0,0,3,2
1413,0372a,0349b,0,1,1,1,3,2,1,0,1,1,0,1,1,3,2,2,3,1,2
1414,1201a,1201b,1,0,1,1,0,2,2,2,3,2,2,0,1,0,2,3,0,4,2
1415,1234a,0927a,0,3,4,1,3,2,2,0,3,2,1,0,1,0,0,2,0,2,1
1416,0510c,1107c,0,3,1,1,1,2,1,1,0,2,0,2,1,3,2,2,1,0,2
1417,0396c,0396b,1,3,1,1,0,2,2,3,2,2,2,1,0,1,2,2,1,3,2
1418,1146a,0516a,0,0,4,1,0,2,2,1,0,2,2,0,1,0,0,3,0,3,2
1419,0389c,0583c,0,2,0,1,0,2,2,3,2,2,3,1,0,2,2,2,2,3,2
1420,1352b,1352c,1,2,1,1,3,2,2,2,1,2,2,2,1,0,2,2,1,2,2
1421,0496a,0496e,1,3,4,1,0,2,3,1,2,2,2,1,0,1,2,3,0,2,2
1422,1455a,1455b,1,3,1,1,0,2,2,1,2,2,2,1,1,1,2,2,0,0,2
1423,1465a,1465b,1,3,4,1,0,2,2,3,2,2,0,1,1,1,2,1,1,2,2
1424,0911b,0911c,1,1,3,1,1,2,2,2,1,1,2,4,2,3,2,3,3,2,2
1425,1194a,1348c,0,3,1,1,1,2,1,1,2,1,1,3,1,1,2,2,2,0,1
1426,1273a,1273c,1,1,2,1,0,0,2,1,0,2,1,1,1,3,1,1,3,1,2
1427,0552a,1498a,0,2,1,1,0,2,2,1,2,1,0,1,1,1,2,2,1,2,2
1428,0321c,0381a,0,2,1,1,2,2,2,0,2,2,1,0,1,3,2,2,0,3,2
1429,1153a,1153c,1,0,1,1,1,2,2,0,0,2,2,1,1,0,1,2,0,1,2
1430,0517c,0517a,1,1,1,1,3,0,2,3,2,1,3,0,1,0,2,0,1,1,2
1431,1131a,1343a,0,1,1,1,1,2,1,0,0,2,2,0,1,0,2,1,0,0,2
1432,1099a,1253c,0,2,1,1,3,0,2,2,3,2,2,0,0,2,2,2,0,0,2
1433,1382c,1382a,1,2,2,1,0,2,2,0,1,2,2,0,1,0,2,2,1,3,2
