,img_id_A,img_id_B,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1151,0551c,0551a,1,3,2,1,0,0,2,0,2,2,2,1,1,1,2,0,1,3,2
1152,1538a,1538c,1,1,1,1,3,2,3,1,2,1,0,2,1,0,2,1,1,0,2
1153,0563a,1538c,0,1,1,1,1,0,2,0,2,1,0,2,1,0,2,1,1,0,2
1154,1358a,1538c,0,2,1,1,1,1,2,0,4,2,0,2,1,0,2,1,1,0,2
1155,0353b,1363a,0,2,1,1,1,2,1,1,2,1,0,0,1,1,2,3,2,3,2
1156,1363b,1363a,1,0,1,1,1,0,2,0,2,1,0,0,1,1,2,3,2,3,2
1157,1193a,1363a,0,1,4,1,3,2,3,1,1,2,0,0,1,1,2,3,2,3,2
1158,0353b,1220b,0,2,1,1,1,2,1,1,2,1,0,1,1,1,2,3,1,2,1
1159,0547a,1220b,0,2,2,0,1,2,2,0,1,2,0,1,1,1,2,3,1,2,1
1160,1517c,1220b,0,3,0,1,0,2,2,1,4,2,0,1,1,1,2,3,1,2,1
1161,0380a,0380b,1,1,4,1,3,2,2,3,1,2,1,3,2,3,3,2,0,2,2
1162,0535a,0380b,0,2,4,1,1,2,2,2,1,1,1,3,2,3,3,2,0,2,2
1163,1240a,1240b,1,1,0,1,3,2,2,3,1,2,1,1,1,1,0,1,0,3,2
1164,1240a,1240c,1,1,0,1,3,2,2,3,1,2,2,1,0,0,2,3,1,1,2
1165,1240b,1240c,1,1,1,1,1,0,1,0,3,2,2,1,0,0,2,3,1,1,2
1166,1230b,1240c,0,1,1,0,3,2,2,1,3,2,2,1,0,0,2,3,1,1,2
1167,1350a,1350c,1,3,1,1,0,2,3,1,2,1,1,4,1,3,0,1,2,1,1
1168,0374a,1350c,0,2,2,0,0,2,1,3,3,2,1,4,1,3,0,1,2,1,1
1169,1350a,0327a,0,3,1,1,0,2,3,1,2,1,3,1,1,1,2,0,0,4,2
1170,1450a,0327a,0,3,1,1,3,2,2,2,1,1,3,1,1,1,2,0,0,4,2
1171,0327c,0327a,1,1,1,1,1,2,1,1,2,1,3,1,1,1,2,0,0,4,2
1172,0327b,0327a,1,0,1,1,1,1,2,0,3,2,3,1,1,1,2,0,0,4,2
1173,1237c,0327a,0,2,1,0,2,2,2,0,1,2,3,1,1,1,2,0,0,4,2
1174,1421a,1421b,1,1,0,1,0,2,2,3,3,2,3,1,1,3,2,2,2,2,1
1175,1421a,1273c,0,1,0,1,0,2,2,3,3,2,1,1,1,3,1,1,3,1,2
1176,1273a,1273c,1,1,2,1,0,0,2,1,0,2,1,1,1,3,1,1,3,1,2
1177,1325a,1325c,1,3,1,1,0,1,2,0,1,2,1,4,1,3,2,3,1,2,2
1178,1325b,1325c,1,0,1,1,1,2,2,1,2,1,1,4,1,3,2,3,1,2,2
1179,1325a,0441b,0,3,1,1,0,1,2,0,1,2,2,2,1,0,0,2,3,2,2
1180,1254a,0441b,0,1,1,1,1,2,1,3,3,2,2,2,1,0,0,2,3,2,2
1181,1506a,0441b,0,2,1,0,3,0,2,1,0,2,2,2,1,0,0,2,3,2,2
1182,0334c,0441b,0,1,4,1,3,0,2,0,0,2,2,2,1,0,0,2,3,2,2
1183,1325a,1178b,0,3,1,1,0,1,2,0,1,2,3,0,1,3,2,2,3,1,2
1184,1178a,1178b,1,3,4,1,3,0,2,0,3,2,3,0,1,3,2,2,3,1,2
1185,1518a,1178b,0,2,2,1,3,2,2,0,1,2,3,0,1,3,2,2,3,1,2
1186,0440c,0440b,1,3,4,1,0,2,1,0,4,2,2,1,1,2,0,2,1,0,1
1187,1254a,0440b,0,1,1,1,1,2,1,3,3,2,2,1,1,2,0,2,1,0,1
1188,0440c,0440a,1,3,4,1,0,2,1,0,4,2,2,0,0,2,2,2,0,4,2
1189,0440b,0440a,1,2,1,1,2,0,2,1,0,1,2,0,0,2,2,2,0,4,2
1190,1430c,0440a,0,0,0,1,3,2,3,0,3,2,2,0,0,2,2,2,0,4,2
1191,0441b,0440a,0,2,2,1,0,0,2,3,2,2,2,0,0,2,2,2,0,4,2
1192,0587a,0587b,1,1,1,1,2,2,2,2,0,2,0,1,1,0,2,1,1,0,1
1193,0587a,0587c,1,1,1,1,2,2,2,2,0,2,1,4,0,3,2,3,1,3,2
1194,0587b,0587c,1,0,1,1,0,2,1,1,0,1,1,4,0,3,2,3,1,3,2
1195,1221a,1221c,1,3,4,1,0,2,2,2,1,2,2,1,1,0,2,0,0,3,2
1196,1107c,1221c,0,0,2,1,3,2,2,1,0,2,2,1,1,0,2,0,0,3,2
1197,1221a,0924a,0,3,4,1,0,2,2,2,1,2,2,2,1,3,1,2,1,2,2
1198,1221a,0474b,0,3,4,1,0,2,2,2,1,2,2,1,1,3,2,3,3,3,2
1199,0348a,0348b,1,3,0,1,0,2,1,0,4,2,1,1,1,1,0,1,0,2,1
1200,1090a,0348b,0,2,0,1,1,2,1,0,1,1,1,1,1,1,0,1,0,2,1
1201,0474b,0474c,1,2,1,1,3,2,3,3,3,2,3,4,1,0,2,2,3,1,2
1202,1405b,1405c,1,1,1,1,0,0,2,1,1,1,2,3,1,0,2,2,0,1,2
1203,1405b,0517a,0,1,1,1,0,0,2,1,1,1,3,0,1,0,2,0,1,1,2
1204,0517b,0517a,1,3,0,1,3,0,1,0,3,2,3,0,1,0,2,0,1,1,2
1205,0517c,0517a,1,1,1,1,3,0,2,3,2,1,3,0,1,0,2,0,1,1,2
1206,1409b,1409c,1,1,1,1,3,2,3,3,1,2,0,2,1,0,0,2,1,2,1
1207,1409a,1409c,1,3,4,1,3,0,2,0,4,2,0,2,1,0,0,2,1,2,1
1208,1253b,1409c,0,0,1,1,1,2,1,1,1,1,0,2,1,0,0,2,1,2,1
1209,1540c,1409c,0,1,2,1,0,2,2,1,0,1,0,2,1,0,0,2,1,2,1
1210,1533b,1533a,1,1,0,1,0,2,3,0,4,2,3,3,0,3,2,2,0,3,2
1211,1533c,1533a,1,1,2,1,3,2,1,0,1,1,3,3,0,3,2,2,0,3,2
1212,1533b,1511c,0,1,0,1,0,2,3,0,4,2,1,1,0,1,0,3,1,0,1
1213,1511b,1511c,1,0,1,0,2,2,2,0,2,2,1,1,0,1,0,3,1,0,1
1214,1416c,1511c,0,1,4,1,3,2,3,1,4,2,1,1,0,1,0,3,1,0,1
1215,1533b,0302a,0,1,0,1,0,2,3,0,4,2,2,0,1,1,0,2,1,1,1
1216,0471a,0302a,0,1,4,1,1,2,3,0,1,2,2,0,1,1,0,2,1,1,1
1217,0340a,0340b,1,3,0,1,0,2,3,1,2,2,1,4,1,1,2,1,0,3,2
1218,1230b,0340b,0,1,1,0,3,2,2,1,3,2,1,4,1,1,2,1,0,3,2
1219,0340a,0340c,1,3,0,1,0,2,3,1,2,2,1,0,1,1,2,1,0,3,2
1220,0340b,0340c,1,1,4,1,1,2,1,0,3,2,1,0,1,1,2,1,0,3,2
1221,1382a,0340c,0,2,0,1,0,2,2,1,3,2,1,0,1,1,2,1,0,3,2
1222,0340a,0923c,0,3,0,1,0,2,3,1,2,2,1,1,1,2,2,3,0,4,2
1223,0923a,0923c,1,2,1,1,1,1,2,0,2,2,1,1,1,2,2,3,0,4,2
1224,0340a,0357c,0,3,0,1,0,2,3,1,2,2,0,2,1,1,0,2,0,1,1
1225,0357b,0357c,1,2,1,0,0,0,2,2,3,2,0,2,1,1,0,2,0,1,1
1226,0357a,0357c,1,3,4,1,1,2,3,2,3,2,0,2,1,1,0,2,0,1,1
1227,1361a,0357c,0,1,4,1,0,0,2,3,3,2,0,2,1,1,0,2,0,1,1
1228,0340a,0450c,0,3,0,1,0,2,3,1,2,2,1,1,0,0,0,1,0,1,1
1229,1561b,0450c,0,0,0,1,0,2,2,2,1,1,1,1,0,0,0,1,0,1,1
1230,1252c,0450c,0,1,2,1,0,2,2,1,1,1,1,1,0,0,0,1,0,1,1
1231,0413a,0413b,1,1,1,1,1,2,3,0,1,1,1,1,1,3,0,1,2,2,1
1232,1368b,0413b,0,3,1,1,1,2,2,3,4,2,1,1,1,3,0,1,2,2,1
1233,1086b,0413b,0,0,1,1,1,2,2,1,0,1,1,1,1,3,0,1,2,2,1
1234,0488b,0413b,0,2,0,0,0,2,1,0,0,2,1,1,1,3,0,1,2,2,1
1235,0344c,0413b,0,1,1,0,2,2,2,1,0,2,1,1,1,3,0,1,2,2,1
1236,1368b,1368c,1,3,1,1,1,2,2,3,4,2,2,1,1,3,0,1,2,0,1
1237,0521a,1368c,0,2,1,1,1,2,1,3,0,2,2,1,1,3,0,1,2,0,1
1238,1432b,1368c,0,3,1,1,0,1,2,1,4,2,2,1,1,3,0,1,2,0,1
1239,1368b,0450b,0,3,1,1,1,2,2,3,4,2,1,2,0,1,0,2,0,2,1
1240,1253b,0450b,0,0,1,1,1,2,1,1,1,1,1,2,0,1,0,2,0,2,1
1241,0450c,0450b,1,1,1,0,0,0,1,0,1,1,1,2,0,1,0,2,0,2,1
1242,1352a,0450b,0,2,2,1,1,2,2,1,4,2,1,2,0,1,0,2,0,2,1
1243,0507a,0507b,1,1,1,1,3,0,2,1,2,1,0,1,1,3,2,1,1,4,2
1244,0379c,0507b,0,2,1,1,2,2,2,0,3,2,0,1,1,3,2,1,1,4,2
1245,1546b,1546c,1,3,1,1,0,0,3,0,3,2,3,0,1,0,2,1,1,3,2
1246,1546b,1546a,1,3,1,1,0,0,3,0,3,2,1,1,0,3,2,1,1,2,1
1247,1546c,1546a,1,3,0,1,0,2,1,1,3,2,1,1,0,3,2,1,1,2,1
1248,0563a,0563c,1,1,1,1,1,0,2,0,2,1,1,4,1,1,0,3,0,2,2
1249,0337c,0563c,0,3,4,1,1,2,1,1,3,2,1,4,1,1,0,3,0,2,2
1250,1497c,0563c,0,2,0,1,3,2,2,3,4,2,1,4,1,1,0,3,0,2,2
1251,1360a,0522b,0,3,1,0,2,2,2,0,2,2,2,1,0,2,2,2,0,4,2
1252,1360a,1414b,0,3,1,0,2,2,2,0,2,2,0,4,0,0,0,1,1,1,1
1253,1360c,1414b,0,0,1,1,2,1,2,1,1,1,0,4,0,0,0,1,1,1,1
1254,0923a,1272a,0,2,1,1,1,1,2,0,2,2,1,1,1,2,2,1,2,0,1
1255,1549c,1272a,0,0,2,1,3,2,2,1,4,2,1,1,1,2,2,1,2,0,1
1256,0403c,0403a,1,1,0,0,0,2,2,0,3,2,2,0,2,1,0,1,0,1,1
1257,0525a,0403a,0,1,2,1,3,2,1,1,1,1,2,0,2,1,0,1,0,1,1
1258,0403c,1197b,0,1,0,0,0,2,2,0,3,2,0,0,1,4,2,3,0,4,2
1259,1197a,1197b,1,1,4,1,3,0,2,1,0,2,0,0,1,4,2,3,0,4,2
1260,1197c,1197b,1,1,2,1,0,0,2,0,4,2,0,0,1,4,2,3,0,4,2
1261,1506a,1197b,0,2,1,0,3,0,2,1,0,2,0,0,1,4,2,3,0,4,2
1262,0403c,1340c,0,1,0,0,0,2,2,0,3,2,1,0,0,0,2,1,1,2,2
1263,0457a,1340c,0,2,3,1,3,2,2,0,1,2,1,0,0,0,2,1,1,2,2
1264,1230b,1340c,0,1,1,0,3,2,2,1,3,2,1,0,0,0,2,1,1,2,2
1265,0471a,0471b,1,1,4,1,1,2,3,0,1,2,0,0,1,0,1,2,0,2,2
1266,0324c,0471b,0,1,1,0,4,2,2,0,3,2,0,0,1,0,1,2,0,2,2
1267,0471a,0471c,1,1,4,1,1,2,3,0,1,2,0,0,1,3,2,1,1,2,1
1268,0471b,0471c,1,0,0,1,0,1,2,0,2,2,0,0,1,3,2,1,1,2,1
1269,0471a,1383c,0,1,4,1,1,2,3,0,1,2,1,1,1,1,0,2,2,2,1
1270,1383b,1383c,1,3,2,1,3,0,2,1,2,1,1,1,1,1,0,2,2,2,1
1271,0301c,1383c,0,3,1,1,4,0,2,0,1,2,1,1,1,1,0,2,2,2,1
1272,1367a,1367b,1,2,0,1,1,2,2,3,2,2,1,1,0,1,2,1,0,3,2
1273,1367a,1367c,1,2,0,1,1,2,2,3,2,2,1,1,1,3,2,0,0,3,2
1274,1367b,1367c,1,1,1,0,1,2,1,0,3,2,1,1,1,3,2,0,0,3,2
1275,1099a,1099c,1,2,1,1,3,0,2,2,3,2,2,4,0,2,2,2,0,3,2
1276,1508a,0546b,0,2,4,1,0,2,2,3,4,2,3,1,1,3,1,3,0,1,2
1277,0546c,0546b,1,2,0,1,3,2,1,3,1,2,3,1,1,3,1,3,0,1,2
1278,1508a,1259c,0,2,4,1,0,2,2,3,4,2,0,1,1,0,0,2,2,1,1
1279,1408c,1259c,0,0,1,1,0,0,2,0,2,1,0,1,1,0,0,2,2,1,1
1280,1259a,1259c,1,1,4,0,0,2,3,1,3,2,0,1,1,0,0,2,2,1,1
1281,1259b,1259c,1,1,0,1,3,2,1,2,2,1,0,1,1,0,0,2,2,1,1
1282,1508a,0439a,0,2,4,1,0,2,2,3,4,2,3,1,2,4,2,2,3,2,2
1283,1323c,0439a,0,1,0,1,1,2,2,3,0,1,3,1,2,4,2,2,3,2,2
1284,0510b,0439a,0,0,1,1,3,0,3,3,3,1,3,1,2,4,2,2,3,2,2
1285,1273c,0439a,0,1,1,1,3,1,1,3,1,2,3,1,2,4,2,2,3,2,2
1286,1319a,1319b,1,2,0,1,0,2,2,3,4,2,2,4,2,3,2,2,2,1,2
1287,0368b,1319b,0,3,0,1,3,0,2,1,2,2,2,4,2,3,2,2,2,1,2
1288,1143c,1319b,0,1,1,1,0,1,2,3,1,2,2,4,2,3,2,2,2,1,2
1289,1319a,1319c,1,2,0,1,0,2,2,3,4,2,1,0,1,0,2,0,1,4,2
1290,1363b,1319c,0,0,1,1,1,0,2,0,2,1,1,0,1,0,2,0,1,4,2
1291,0348b,1319c,0,1,1,1,1,0,1,0,2,1,1,0,1,0,2,0,1,4,2
1292,1319b,1319c,1,2,4,2,3,2,2,2,1,2,1,0,1,0,2,0,1,4,2
1293,1319a,1098a,0,2,0,1,0,2,2,3,4,2,0,1,0,1,0,1,1,1,1
1294,1226c,1098a,0,2,0,0,0,0,2,0,0,2,0,1,0,1,0,1,1,1,1
1295,0327c,0327b,1,1,1,1,1,2,1,1,2,1,0,1,1,1,1,2,0,3,2
1296,1377b,0327b,0,0,1,1,0,1,2,1,0,2,0,1,1,1,1,2,0,3,2
1297,0327c,0385c,0,1,1,1,1,2,1,1,2,1,2,2,1,0,1,2,2,1,2
1298,0583c,0385c,0,3,1,0,2,2,2,2,3,2,2,2,1,0,1,2,2,1,2
1299,1178a,0352c,0,3,4,1,3,0,2,0,3,2,3,4,1,1,2,3,1,3,2
1300,1273a,0352c,0,1,2,1,0,0,2,1,0,2,3,4,1,1,2,3,1,3,2
1301,0593b,1103a,0,3,4,1,0,2,2,3,3,2,3,2,0,1,0,1,1,2,1
1302,1406b,1103a,0,1,0,0,1,0,2,2,2,2,3,2,0,1,0,1,1,2,1
1303,0457a,0457c,1,2,3,1,3,2,2,0,1,2,0,2,1,0,0,2,0,3,2
1304,0457a,0457b,1,2,3,1,3,2,2,0,1,2,1,4,0,1,0,2,0,1,1
1305,0457c,0457b,1,0,2,1,0,0,2,0,3,2,1,4,0,1,0,2,0,1,1
1306,0421b,0421c,1,2,0,1,1,0,2,0,0,2,1,0,1,1,2,2,1,1,1
1307,1477b,0421c,0,1,1,1,1,0,2,0,1,1,1,0,1,1,2,2,1,1,1
1308,0421b,0421a,1,2,0,1,1,0,2,0,0,2,3,2,1,3,2,3,3,3,2
1309,0421c,0421a,1,1,0,1,1,2,2,1,1,1,3,2,1,3,2,3,3,3,2
1310,0518b,0421a,0,1,1,1,0,0,1,1,2,1,3,2,1,3,2,3,3,3,2
1311,0859a,0421a,0,2,0,1,3,2,0,0,3,2,3,2,1,3,2,3,3,3,2
1312,1538b,0421a,0,2,2,1,3,0,2,0,1,1,3,2,1,3,2,3,3,3,2
1313,0421b,0873a,0,2,0,1,1,0,2,0,0,2,2,2,0,2,2,2,3,0,2
1314,0302a,0873a,0,2,0,1,1,0,2,1,1,1,2,2,0,2,2,2,3,0,2
1315,1422a,0873a,0,3,4,0,3,0,2,1,3,2,2,2,0,2,2,2,3,0,2
1316,0421b,0866c,0,2,0,1,1,0,2,0,0,2,3,0,1,0,0,2,2,2,1
1317,0488c,0866c,0,1,4,0,1,2,2,0,4,2,3,0,1,0,0,2,2,2,1
1318,0521a,0521b,1,2,1,1,1,2,1,3,0,2,1,1,1,0,1,1,0,0,2
1319,0521a,0521c,1,2,1,1,1,2,1,3,0,2,3,1,2,1,0,2,1,3,2
1320,0521b,0521c,1,1,1,1,0,1,1,0,0,2,3,1,2,1,0,2,1,3,2
1321,0521a,0328b,0,2,1,1,1,2,1,3,0,2,0,2,1,1,2,3,0,3,2
1322,1234c,0328b,0,2,1,0,2,2,3,0,2,2,0,2,1,1,2,3,0,3,2
1323,1477a,1477b,1,3,0,1,3,2,1,1,0,2,1,1,1,1,0,2,0,1,1
1324,1496a,1294b,0,2,4,1,1,2,1,0,4,2,1,1,1,0,2,0,0,3,2
1325,1294a,1294b,1,1,0,1,0,2,1,0,0,1,1,1,1,0,2,0,0,3,2
1326,1140c,1140a,1,2,4,1,2,2,1,0,1,2,3,4,0,2,2,1,1,3,2
1327,0323c,1140a,0,1,0,1,1,0,1,0,0,1,3,4,0,2,2,1,1,3,2
1328,1086b,1086c,1,0,1,1,1,2,2,1,0,1,2,1,1,1,0,1,1,2,1
1329,0324b,1086c,0,0,1,1,3,0,2,1,1,1,2,1,1,1,0,1,1,2,1
1330,1224c,1224b,1,1,0,1,1,2,1,1,2,2,2,4,2,4,3,3,3,4,2
1331,0372b,1224b,0,1,1,1,3,1,2,1,2,2,2,4,2,4,3,3,3,4,2
1332,1286a,1286b,1,1,2,1,3,2,1,1,3,2,3,4,1,0,2,3,0,4,2
1333,1286a,1286c,1,1,2,1,3,2,1,1,3,2,2,1,1,1,2,1,3,3,2
1334,1286b,1286c,1,3,4,1,0,2,3,0,4,2,2,1,1,1,2,1,3,3,2
1335,1408c,1408b,1,0,1,1,0,0,2,0,2,1,1,1,0,1,0,3,0,2,1
1336,1408a,1408b,1,3,1,0,3,2,1,0,3,2,1,1,0,1,0,3,0,2,1
1337,1221c,1408b,0,2,1,1,0,2,0,0,3,2,1,1,0,1,0,3,0,2,1
1338,1408c,0455c,0,0,1,1,0,0,2,0,2,1,3,1,1,3,3,1,3,1,2
1339,0892a,0892c,1,1,0,1,1,2,3,0,0,2,3,2,0,2,2,2,1,0,2
1340,0473a,0473b,1,1,2,1,0,0,2,1,1,2,1,4,1,1,0,3,0,3,2
1341,0473a,0473c,1,1,2,1,0,0,2,1,1,2,1,1,1,3,2,3,2,4,1
1342,0473b,0473c,1,1,4,1,1,0,3,0,3,2,1,1,1,3,2,3,2,4,1
1343,1208a,1208c,1,0,4,1,0,0,2,0,2,2,0,1,1,0,2,1,3,2,2
1344,1208b,1208c,1,1,0,1,0,2,1,0,1,1,0,1,1,0,2,1,3,2,2
1345,1208a,0405a,0,0,4,1,0,0,2,0,2,2,3,0,1,0,2,3,1,2,1
1346,0405c,0405a,1,1,0,1,1,2,2,1,2,1,3,0,1,0,2,3,1,2,1
1347,1194a,0405a,0,3,1,1,1,2,1,1,2,1,3,0,1,0,2,3,1,2,1
1348,1408a,0323a,0,3,1,0,3,2,1,0,3,2,3,4,2,4,2,2,3,2,2
1349,0323c,0323a,1,1,0,1,1,0,1,0,0,1,3,4,2,4,2,2,3,2,2
1350,0496e,0323a,0,2,1,0,1,2,3,0,2,2,3,4,2,4,2,2,3,2,2
1351,0969a,0969c,1,2,2,1,1,2,2,1,2,1,3,4,1,3,2,2,2,3,2
1352,0396b,0969c,0,2,1,0,1,2,2,1,3,2,3,4,1,3,2,2,2,3,2
1353,0969a,0969b,1,2,2,1,1,2,2,1,2,1,2,0,1,1,2,1,1,2,1
1354,0969c,0969b,1,3,4,1,3,2,2,2,3,2,2,0,1,1,2,1,1,2,1
1355,0550c,0969b,0,2,0,1,1,2,2,0,4,2,2,0,1,1,2,1,1,2,1
1356,0969c,0516a,0,3,4,1,3,2,2,2,3,2,2,0,1,0,0,3,0,3,2
1357,1147c,0516a,0,0,4,1,1,2,2,0,4,2,2,0,1,0,0,3,0,3,2
1358,0491a,0516a,0,2,1,1,1,2,1,0,2,1,2,0,1,0,0,3,0,3,2
1359,0405c,0405b,1,1,0,1,1,2,2,1,2,1,1,0,1,4,0,2,0,1,2
1360,0405a,0405b,1,3,0,1,0,2,3,1,2,1,1,0,1,4,0,2,0,1,2
1361,0368b,0368c,1,3,0,1,3,0,2,1,2,2,3,1,0,2,2,3,2,2,2
1362,0927a,0368c,0,1,0,1,0,0,2,0,2,1,3,1,0,2,2,3,2,2,2
1363,0522b,0522c,1,2,1,0,2,2,2,0,4,2,3,1,2,4,0,2,0,3,2
1364,0969b,0522c,0,2,0,1,1,2,1,1,2,1,3,1,2,4,0,2,0,3,2
1365,1149c,0522c,0,1,1,1,3,2,1,3,3,2,3,1,2,4,0,2,0,3,2
1366,0522b,0938b,0,2,1,0,2,2,2,0,4,2,2,1,0,2,2,1,1,2,2
1367,1486b,0938b,0,2,0,1,0,2,3,1,4,2,2,1,0,2,2,1,1,2,2
1368,0522b,1532a,0,2,1,0,2,2,2,0,4,2,0,2,1,0,2,1,1,1,1
1369,0938b,1532a,0,2,1,0,2,2,1,1,2,2,0,2,1,0,2,1,1,1,1
1370,0522b,1271a,0,2,1,0,2,2,2,0,4,2,1,1,1,2,0,1,1,4,1
1371,0515a,1271a,0,1,1,1,3,2,2,2,2,1,1,1,1,2,0,1,1,4,1
1372,1194a,1194b,1,3,1,1,1,2,1,1,2,1,2,4,0,1,2,2,0,1,2
1373,1194a,1064c,0,3,1,1,1,2,1,1,2,1,1,4,1,1,0,2,2,1,1
1374,1197a,1197c,1,1,4,1,3,0,2,1,0,2,1,2,1,0,0,2,0,4,2
1375,1294a,1294c,1,1,0,1,0,2,1,0,0,1,3,0,1,3,2,3,1,0,2
1376,1294b,1294c,1,1,1,1,0,2,0,0,3,2,3,0,1,3,2,3,1,0,2
1377,0421c,0323b,0,1,0,1,1,2,2,1,1,1,3,0,0,1,0,3,1,1,1
1378,0323c,0323b,1,1,0,1,1,0,1,0,0,1,3,0,0,1,0,3,1,1,1
1379,0323a,0323b,1,3,4,2,4,2,2,3,2,2,3,0,0,1,0,3,1,1,1
1380,0522c,0323b,0,3,1,2,4,0,2,0,3,2,3,0,0,1,0,3,1,1,1
1381,1409a,1108b,0,3,4,1,3,0,2,0,4,2,2,2,0,2,2,1,0,0,2
1382,1377b,1108b,0,0,1,1,0,1,2,1,0,2,2,2,0,2,2,1,0,0,2
1383,0556a,0556b,1,2,1,1,1,0,2,0,4,1,0,2,0,1,0,2,1,1,1
1384,0317b,0556b,0,0,4,0,0,0,2,2,3,2,0,2,0,1,0,2,1,1,1
1385,0544c,0556b,0,1,4,1,3,2,2,2,0,1,0,2,0,1,0,2,1,1,1
1386,0556a,0556c,1,2,1,1,1,0,2,0,4,1,0,1,0,1,0,3,1,0,1
1387,0556b,0556c,1,0,2,0,1,0,2,1,1,1,0,1,0,1,0,3,1,0,1
1388,1143c,0556c,0,1,1,1,0,1,2,3,1,2,0,1,0,1,0,3,1,0,1
1389,0318b,0556c,0,1,2,1,0,0,2,0,0,2,0,1,0,1,0,3,1,0,1
1390,0927a,0927b,1,1,0,1,0,0,2,0,2,1,1,4,1,1,2,3,1,1,2
1391,1531a,0927b,0,2,0,1,0,2,3,0,3,2,1,4,1,1,2,3,1,1,2
1392,1521b,0927b,0,3,1,1,3,0,2,3,3,2,1,4,1,1,2,3,1,1,2
1393,1367b,0535c,0,1,1,0,1,2,1,0,3,2,1,2,1,3,2,1,3,3,2
1394,0535a,0535c,1,2,4,1,1,2,2,2,1,1,1,2,1,3,2,1,3,3,2
1395,0535b,0535c,1,0,0,1,2,2,2,1,4,2,1,2,1,3,2,1,3,3,2
1396,1340c,0535c,0,1,0,0,0,2,1,1,2,2,1,2,1,3,2,1,3,3,2
1397,1114a,0535c,0,2,1,1,3,0,2,2,0,1,1,2,1,3,2,1,3,3,2
1398,1430b,1358c,0,1,1,1,1,1,2,0,3,2,3,4,1,1,2,3,1,1,2
1399,1196b,1358c,0,0,2,1,0,2,2,1,2,1,3,4,1,1,2,3,1,1,2
1400,1358a,1358c,1,2,1,1,1,1,2,0,4,2,3,4,1,1,2,3,1,1,2
1401,1358b,1358c,1,3,4,0,1,2,2,0,1,2,3,4,1,1,2,3,1,1,2
1402,1430b,0343c,0,1,1,1,1,1,2,0,3,2,1,0,0,2,2,3,1,3,2
1403,0564a,0564c,1,2,1,1,0,2,3,3,2,1,0,1,1,1,1,1,0,3,2
1404,0516a,0564c,0,2,0,1,0,0,3,0,3,2,0,1,1,1,1,1,0,3,2
1405,0564b,0564c,1,2,2,1,2,0,2,1,1,1,0,1,1,1,1,1,0,3,2
1406,1196a,1196b,1,0,1,1,3,2,2,2,1,1,0,2,1,0,2,2,1,2,1
1407,1371c,1196b,0,2,1,1,0,2,3,2,3,2,0,2,1,0,2,2,1,2,1
1408,1501c,1501b,1,0,1,1,0,0,2,1,2,1,3,1,1,2,2,1,1,0,1
1409,1501c,1501a,1,0,1,1,0,0,2,1,2,1,1,3,1,0,2,3,1,3,2
1410,1501b,1501a,1,3,1,1,2,2,1,1,0,1,1,3,1,0,2,3,1,3,2
1411,1501c,0460c,0,0,1,1,0,0,2,1,2,1,2,4,2,1,2,2,2,1,2
1412,0337b,0460c,0,3,4,1,3,2,2,3,4,2,2,4,2,1,2,2,2,1,2
1413,0460b,0460c,1,1,4,0,0,2,3,3,3,2,2,4,2,1,2,2,2,1,2
1414,1504b,0518b,0,3,1,1,3,1,2,0,4,2,1,1,1,0,0,1,1,2,1
1415,0518a,0518b,1,2,1,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,1
1416,1212a,1212c,1,2,1,1,0,0,2,2,2,1,2,0,1,0,0,2,2,2,1
1417,0457c,0311c,0,0,2,1,0,0,2,0,3,2,0,0,1,0,0,2,2,1,1
1418,0517c,0311c,0,1,1,1,3,0,2,3,2,1,0,0,1,0,0,2,2,1,1
1419,0311a,0311c,1,1,2,1,1,2,1,3,3,2,0,0,1,0,0,2,2,1,1
1420,0390a,0311c,0,0,0,1,0,1,2,1,2,2,0,0,1,0,0,2,2,1,1
1421,1538c,1312a,0,0,2,1,0,2,1,1,0,2,1,2,0,2,0,2,1,2,1
1422,1538c,1419b,0,0,2,1,0,2,1,1,0,2,1,1,0,1,0,1,1,0,1
1423,1486b,1419b,0,2,0,1,0,2,3,1,4,2,1,1,0,1,0,1,1,0,1
1424,0488b,0488c,1,2,0,0,0,2,1,0,0,2,1,4,0,1,2,2,0,4,2
1425,1485c,0488c,0,3,4,1,3,2,3,1,3,2,1,4,0,1,2,2,0,4,2
1426,1377a,1377b,1,2,2,1,3,0,3,0,2,2,0,1,1,0,1,2,1,0,2
1427,1377a,1377c,1,2,2,1,3,0,3,0,2,2,2,1,0,2,2,3,0,3,2
1428,1377b,1377c,1,0,1,1,0,1,2,1,0,2,2,1,0,2,2,3,0,3,2
1429,0518a,0518c,1,2,1,1,0,0,2,2,1,1,3,4,1,1,2,3,0,4,2
1430,0518b,0518c,1,1,1,1,0,0,1,1,2,1,3,4,1,1,2,3,0,4,2
1431,0373c,0518c,0,3,0,1,3,2,3,1,4,2,3,4,1,1,2,3,0,4,2
1432,0363a,0518c,0,0,0,1,1,2,2,1,1,2,3,4,1,1,2,3,0,4,2
1433,1363b,1363c,1,0,1,1,1,0,2,0,2,1,0,1,0,1,0,2,0,1,1
